,CODE_HEAT,SUBWAY_STATION,SUBWAY_LINE,DISPOSAL_TYPE,CODE_ECON,KAPTD_CCCNT,WELFARE_FACILITY,KAPT_BCOMPANY,KAPT_USEDATE,KAPTD_WTIMEBUS,KAPTD_WTIMESUB,CODE_HALL,CODE_SALE,EDUCATION_FACILITY,KAPT_CODE
0,개별난방,-,-,-,종합계약,63,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",(주)일레븐건설,2015-08-28,5분이내,-,복도식,분양,초등학교() 중학교() 고등학교(),A10027829
0,개별난방,-,-,독이식,단일계약,48,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",(주)동광 H.T.S,2005-12-14,10~15분이내,-,계단식,분양,"초등학교(해남동초교, 서초교) 중학교(해남중, 해남제일중) 고등학교(해남고, 해남공고)",A53680301
0,개별난방,-,-,독이식,기타,32,"관리사무소, 노인정, 어린이놀이터",무등건설,1994-01-01,5~10분이내,-,계단식,분양,-,A52680201
0,개별난방,-,-,기구부착식,단일계약,15,"관리사무소, 노인정, 문고, 어린이놀이터, 휴게시설, 자전거보관소",(주)아시아나항공건설,1998-10-16,5분이내,-,혼합식,분양,초등학교(대불초등학교) 중학교(삼호중학교) 대학교(대불대학교),A52689703
0,개별난방,-,-,독이식,단일계약,40,"관리사무소, 노인정, 어린이놀이터",종원건설,1999-01-07,5~10분이내,-,혼합식,분양,초등학교(삼호중앙초등학교) 중학교(삼호중학교) 고등학교(삼호고등학교) 대학교(새한대학교),A52689702
0,개별난방,-,-,분무식,단일계약,12,"관리사무소, 노인정, 주민공동시설, 어린이놀이터",(주)보배건설,2002-07-24,10~15분이내,-,복도식,분양,초등학교(목포소림학교) 중학교(삼호중학교) 고등학교(삼호고등학교) 대학교(새한대학교),A52670302
0,개별난방,-,-,기구설치식,단일계약,33,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",보배건설(주),2006-05-25,10~15분이내,-,복도식,분양,초등학교(삼호중앙초등학교) 중학교(삼호중학교) 대학교(대불대학교),A52670303
0,개별난방,-,-,-,단일계약,26,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",(주)ns종합건설,2016-05-04,5분이내,-,계단식,임대,-,A10027550
0,개별난방,-,-,"도포식,독이식",종합계약,423,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",중흥에스클래스,2019-07-05,5분이내,-,계단식,임대,초등학교(대불초등학교),A10025338
0,개별난방,-,-,-,단일계약,50,"관리사무소, 노인정, 보육시설, 어린이놀이터, 휴게시설, 자전거보관소",NS건설,2014-01-22,5~10분이내,-,계단식,임대,초등학교(삼호중앙초등학교) 중학교(삼호중학교) 고등학교(삼호고등학교) 대학교(세한대학교),A52670310
0,개별난방,-,-,도포식,단일계약,66,-,(주)새한종합건설,2011-09-19,5분이내,-,복도식,국민임대,초등학교(중앙초교) 중학교(삼호중) 대학교(세한대학교),A52670308
0,개별난방,-,-,도포식,단일계약,48,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",남광토건,2009-12-01,5분이내,-,복도식,국민임대,초등학교(삼호중앙초등학교) 중학교(삼호중학교) 고등학교(삼호고등학교) 대학교(세한대학교),A52670304
0,개별난방,-,-,-,단일계약,29,"관리사무소, 노인정, 어린이놀이터",(주)한양,2002-08-27,15~20분이내,-,계단식,분양,초등학교(2) 중학교(1) 고등학교(1) 대학교(1),A52689701
0,개별난방,-,-,-,단일계약,28,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",JS건설,2012-11-16,15~20분이내,-,복도식,분양,초등학교(삼호서초교) 중학교(삼호서중교) 고등학교(삼호고등학교) 대학교(새한대학교),A52670309
0,중앙난방,-,-,독이식,단일계약,10,자전거보관소,한라건설주식회사,1995-06-23,5~10분이내,-,복도식,임대,초등학교(삼호서초교) 중학교(삼호서중학교),A52670306
0,개별난방,-,-,독이식,단일계약,60,"관리사무소, 노인정, 어린이놀이터, 유치원, 자전거보관소",한라건설,1996-05-03,5분이내,-,복도식,분양,초등학교() 중학교(),A52670104
0,개별난방,-,-,독이식,단일계약,68,"관리사무소, 노인정, 어린이놀이터, 유치원, 자전거보관소",한라건설주식회사,1998-06-01,5분이내,-,혼합식,분양,"초등학교(용당초등교,삼호서초교) 중학교(삼호서중학교)",A52670305
0,개별난방,-,-,기구부착식,단일계약,60,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",한라건설주식회사,2002-02-28,5분이내,-,복도식,임대,초등학교(사뫃서초등학교) 중학교(삼호서중학교),A52670307
0,개별난방,-,-,도포식,단일계약,55,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",풍림건설,2011-05-16,5~10분이내,-,복도식,국민임대,"초등학교(무안초교) 중학교(무안북중학교) 고등학교(무안고교,백제고교) 대학교(초당대학교)",A53480003
0,개별난방,-,-,독이식,단일계약,18,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",es건설,2011-08-16,5~10분이내,-,계단식,분양,"초등학교(무안초교) 중학교(무안북중) 고등학교(무안고교,백제고) 대학교(초당대학교)",A53480004
0,개별난방,-,-,-,종합계약,36,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",수양건설,2017-06-16,5~10분이내,-,계단식,분양,-,A10026755
0,개별난방,-,-,독이식,단일계약,2,"관리사무소, 노인정, 어린이놀이터",서라건설(주),1996-10-14,5분이내,-,계단식,분양,"초등학교(무안초등학교) 중학교(무안북중학교) 고등학교(무안고등학교,백제고등학교) 대학교(초당대학교)",A53480301
0,개별난방,-,-,-,단일계약,8,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",동인,1999-10-12,10~15분이내,-,혼합식,국민임대,초등학교(무안초등학교) 중학교(무안북중학교) 고등학교(무안고등학교) 대학교(초당대학교),A53480002
0,개별난방,-,-,도포식,단일계약,13,"관리사무소, 노인정, 어린이놀이터",(합)광명주택,2001-08-04,10~15분이내,-,계단식,분양,초등학교(무안초등학교) 중학교(무안북중학교) 고등학교(무안고등학교) 대학교(초당대학교),A53480001
0,개별난방,-,-,"분무식,기구설치식",단일계약,150,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",경남기업,2008-11-21,10~15분이내,-,계단식,임대+분양,"초등학교(남악초등학교, 오룡초등학교) 중학교(남악중학교,오룡중학교) 고등학교(남악고등학교) 대학교(목포카톨릭대학교,목포대학교,목포전문대학)",A53470004
0,개별난방,-,-,-,단일계약,134,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",유)근화종합건설,2008-12-24,5~10분이내,-,혼합식,분양,초등학교(남악초등학교) 중학교(남악중학교) 고등학교(남악고등학교) 대학교(목포카톨릭대학교),A53470007
0,개별난방,-,-,-,단일계약,110,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소",(주)근화건설,2014-02-21,5~10분이내,-,계단식,분양,-,A53470014
0,개별난방,-,-,"도포식,독이식",단일계약,107,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",우남건설(주),2013-04-19,5분이내,-,계단식,분양,초등학교(오룡초등학교) 중학교(남악중학교) 고등학교(남악고등학교) 대학교(목포대),A53470009
0,개별난방,-,-,도포식,단일계약,73,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",보광건설(주),2013-04-12,5분이내,-,계단식,임대,-,A53470012
0,개별난방,-,-,독이식,단일계약,38,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",(주)하나건설,2006-09-26,5분이내,-,계단식,분양,초등학교(남악초등학교) 중학교(남악중학교) 고등학교(남악고등학교) 대학교(목포카톨릭대학교),A53470002
0,개별난방,-,-,기구설치식,단일계약,131,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",동광주택,2007-09-28,10~15분이내,-,계단식,분양,초등학교(남악초등학교) 중학교(남악중학교) 고등학교(남악고등학교) 대학교(목포카톨릭대학교),A53470001
0,개별난방,-,-,독이식,단일계약,92,-,롯데건설,2009-01-06,5분이내,-,계단식,임대,초등학교(남악초등학교) 중학교(남악중학교) 고등학교(남악고등학교) 대학교(목포카톨릭대학교),A53470003
0,개별난방,-,-,도포식,단일계약,116,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소",혜림건설(주),2013-09-27,5~10분이내,-,계단식,분양,초등학교(남악초등) 중학교(남악중) 고등학교(남악고) 대학교(목포대),A53470011
0,개별난방,-,-,독이식,단일계약,100,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",현대산업개발(주),2007-10-24,5분이내,-,계단식,분양,"초등학교(부주초등학교, 옥암초등학교) 중학교(옥암중학교) 고등학교(남악고등학교)",A53482101
0,개별난방,-,-,-,단일계약,144,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",신동아건설,2008-02-01,10~15분이내,-,계단식,분양,초등학교(남악초등학교) 중학교(남악중학교) 고등학교(남악고등학교) 대학교(목포카톨릭대학교),A53482102
0,개별난방,-,-,기구부착식,단일계약,96,"노인정, 어린이놀이터",lh,2009-08-05,10~15분이내,-,계단식,임대,초등학교(남악초등학교) 중학교(남악중학교) 고등학교(남악고등학교) 대학교(목포카톨릭대학교),A53470008
0,개별난방,-,-,"도포식,분무식,독이식",종합계약,123,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",제일건설(주),2014-07-31,5분이내,-,계단식,분양,"초등학교(오룡초,남악초) 중학교(오룡중,남악중) 고등학교(남악고)",A53470015
0,개별난방,-,-,-,종합계약,32,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간",남화토건(주),2013-11-05,5~10분이내,-,계단식,분양,초등학교(옥암초교) 고등학교(남악고),A53470013
0,개별난방,-,-,독이식,단일계약,43,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",한신공영(주),2010-04-07,10~15분이내,-,복도식,임대,초등학교(남악초등학교) 중학교(남악중학교) 고등학교(남악고등학교) 대학교(목포카톨릭대학교),A53470006
0,개별난방,-,-,독이식,단일계약,129,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소","삼능,제일건설",2007-10-04,5분이내,-,복도식,임대,초등학교(남악초등학교) 중학교(남악중학교) 고등학교(남악고등학교) 대학교(목포카톨릭대학교),A53482106
0,개별난방,-,-,-,단일계약,93,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소, 기타",(주)세영건설,2013-06-28,5분이내,-,계단식,분양,중학교(남악중학교) 고등학교(남악고등학교),A53470010
0,개별난방,-,-,기구부착식,단일계약,29,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",호반건설,2002-07-23,10~15분이내,-,계단식,분양,"초등학교(함평초,기산초등학교) 중학교(함평여중,함평중) 고등학교(함평골프고,함평고등학교,함평여자고등학교)",A52580301
0,개별난방,-,-,독이식,기타,31,"관리사무소, 노인정, 어린이놀이터",한국토지주택공사,2018-10-08,5분이내,-,복도식,임대,-,A10025805
0,개별난방,-,-,도포식,단일계약,14,"관리사무소, 노인정, 어린이놀이터",장산개발,1993-03-24,5~10분이내,-,복도식,분양,"초등학교(영광초,중앙초) 중학교(영광여중) 고등학교(영광실고)",A51380301
0,개별난방,-,-,도포식,단일계약,45,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",(주)제일건설,2010-04-02,10~15분이내,-,복도식,국민임대,중학교(해룡중) 고등학교(해룡고),A51380007
0,개별난방,-,-,-,단일계약,19,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",대성건설,1997-08-29,5~10분이내,-,복도식,분양,초등학교(중앙초) 고등학교(영광공고),A51380506
0,개별난방,-,-,도포식,단일계약,31,-,(주)수복건설,2004-05-21,5분이내,-,계단식,분양,초등학교(중앙초) 고등학교(영광실고),A51380004
0,개별난방,-,-,-,-,38,-,지엘건설,2018-07-03,5~10분이내,20분초과,계단식,분양,-,A10026081
0,개별난방,-,-,기구부착식,단일계약,22,"관리사무소, 노인정, 어린이놀이터",청미래건설,2002-04-08,10~15분이내,-,계단식,분양,"초등학교(중앙초) 중학교(영광중,해룡중) 고등학교(영광고,해룡고)",A51380005
0,개별난방,-,-,"도포식,분무식",단일계약,56,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",대한주택공사,2004-08-09,10~15분이내,-,계단식,분양,"초등학교(중앙초) 중학교(영광중 , 해룡중) 고등학교(영광고, 해룡고)",A51380404
