주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
164-2-000024,선 학 동,공영,노외,인천광역시 연수구 비류대로 541번길 14-7,인천광역시 연수구 선학동 365-2,37,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,30,400,15,200,24,4000,,현금+신용카드,"장애인,요일제(인천차량),다자녀,저공해차량 50프로할인/경차 60프로할인/국가유공자, 고엽제후유증환자, 5,18민주유공자, 보훈보상대상자, 병역명문가  80프로 할인/모범납세자, 자원봉사자(인천시), 임산부(탑승) 100프로 할인",인천시설공단,032-822-1425,37.42402254,126.6954643,2019-09-18,B553906,인천시설공단,
164-2-000025,함박마을,공영,노외,인천광역시 연수구 함박안로 62번길 73,인천광역시 연수구 연수동 514,128,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,30,400,15,200,24,4000,,현금+신용카드,"장애인,요일제(인천차량),다자녀,저공해차량 50프로할인/경차 60프로할인/국가유공자, 고엽제후유증환자, 5,18민주유공자, 보훈보상대상자, 병역명문가  80프로 할인/모범납세자, 자원봉사자(인천시), 임산부(탑승) 100프로 할인",인천시설공단,032-822-8870,37.42604049,126.6830014,2019-09-18,B553906,인천시설공단,
161-2-000026,월 미 도,공영,노외,인천광역시 중구 반달로 20,인천광역시 중구 북성1가 98-154,127,2,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,인천시설공단,,37.4760132557,126.6017496522,2019-09-18,B553906,인천시설공단,
161-2-000027,도 원 역,공영,노외,인천광역시 중구 샛골로,인천광역시 중구 도원동 5-7,60,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,인천시설공단,,37.4670382702,126.6415383850,2019-09-18,B553906,인천시설공단,
165-2-000028,창대시장,공영,노외,인천광역시 남동구 인주대로 888,인천광역시 남동구 만수동 1074-1,21,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,인천시설공단,,37.4479426427,126.7359246850,2019-09-18,B553906,인천시설공단,
164-2-000029,시립박물관주변,공영,노외,인천광역시 연수구 청량로 165,인천광역시 연수구 옥련동 418-9,24,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,인천시설공단,,37.4218346,126.6524034,2019-09-18,B553906,인천시설공단,
161-2-000030,백 령 골,공영,노외,인천광역시 중구 백년로,인천광역시 중구 운서동 2680-1,29,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,인천시설공단,,37.501174,126.489331,2019-09-18,B553906,인천시설공단,
161-2-000031,초롱공원길,공영,노외,인천광역시 중구 신도시북로88번길 11-3,인천광역시 중구 운서동 2724-1,19,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,인천시설공단,,37.4995214,126.4892182,2019-09-18,B553906,인천시설공단,
161-2-000032,백 령 길,공영,노외,인천광역시 중구 신도시북로 140번길,인천광역시 중구 운서동 2741-1,20,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,인천시설공단,,37.496994,126.4902743073,2019-09-18,B553906,인천시설공단,
161-2-000033,은 골 1,공영,노외,인천광역시 중구 은골로 42,인천광역시 중구 운서동 2705-1,29,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,인천시설공단,,37.4963519,126.4917032,2019-09-18,B553906,인천시설공단,
161-2-000034,눈돌마을,공영,노외,인천광역시 중구 신도시남로 28,인천광역시 중구 운서동 2772-1,57,3,요일제,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,무료,0,0,,,,,,,,인천시설공단,,37.4927293590,126.4845078794,2019-09-18,B553906,인천시설공단,
165-3-000035,시 부설주차장,공영,부설,인천광역시 남동구 정각로 29,인천광역시 남동구 정각로 29,682,2,요일제,평일,00:00,24:00,00:00,24:00,00:00,24:00,유료,30,300,10,300,15,,,현금+신용카드,"요일제 30프로/장애인,국가유공자,고엽제후유증환자,경차 50프로 할인/모범납세자 100프로 할인",인천시설공단,032-440-8499,37.45625536,126.704701,2019-09-18,B553906,인천시설공단,
255-2-000014,설악동C2주차장,공영,노외,강원도 속초시 설악동 325-1,강원도 속초시 설악동 324-1,427,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도청,033-639-2663,38.1668046802,128.5345847443,2019-09-26,4230000,강원도 속초시,
255-2-000013,설악동C1주차장,공영,노외,강원도 속초시 설악동 309,강원도 속초시 설악동 302-5,866,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도청,033-639-2663,38.1667332559,128.5328530624,2019-09-26,4230000,강원도 속초시,
255-2-000005,청학2지구 주차장,공영,노외,강원도 속초시,강원도 속초시 청학동 486-183,13,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.2032220830,128.585402,2019-09-26,4230000,강원도 속초시,
255-2-000004,청학1지구 주차장,공영,노외,강원도 속초시,강원도 속초시 청학동 486,24,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.202328,128.5841835217,2019-09-26,4230000,강원도 속초시,
255-2-000003,엑스포 해양유람선 앞 주차장,공영,노외,강원도 속초시,강원도 속초시 조양동 1557-1,178,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.190744,128.590924,2019-09-26,4230000,강원도 속초시,
255-2-000002,엑스포장 주차장,공영,노외,강원도 속초시,강원도 속초시 조양동 1544-3,250,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.191338,128.585751,2019-09-26,4230000,강원도 속초시,
255-2-000001,석봉도자기 앞 주차장,공영,노외,강원도 속초시,강원도 속초시 교동 1020-1,257,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.197222,128.5817316163,2019-09-26,4230000,강원도 속초시,
255-1-000010,청대로 먹거리단지 앞 주차장,공영,노상,강원도 속초시,강원도 속초시 교동 990,30,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.195651,128.572614,2019-09-26,4230000,강원도 속초시,
255-1-000009,삼환아파트~속여고입구 주차장,공영,노상,강원도 속초시,강원도 속초시 교동 804-106,71,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.199246,128.5716485951,2019-09-26,4230000,강원도 속초시,
255-1-000008,법대로 주차장,공영,노상,강원도 속초시,강원도 속초시 동명동 299-6,92,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.2128112626,128.592868,2019-09-26,4230000,강원도 속초시,
255-1-000007,교동가로 주차장,공영,노상,강원도 속초시 번영로23번길 8-29 (교동),강원도 속초시 교동 636-14,65,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.2039438453,128.5796272712,2019-09-26,4230000,강원도 속초시,
255-1-000006,청학가로(번영로) 주차장,공영,노상,강원도 속초시,강원도 속초시 청학동 488-1,25,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.2050345116,128.5838866113,2019-09-26,4230000,강원도 속초시,
255-1-000005,수복로 주차장,공영,노상,강원도 속초시 중앙로 91-8 (청학동),강원도 속초시 청학동 483-16,135,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.202336,128.586534,2019-09-26,4230000,강원도 속초시,
255-1-000004,장사동 해안도로 주차장,공영,노상,강원도 속초시 장사항해안길 2 (장사동),강원도 속초시 장사동 577-42,160,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.2216127503,128.5904095106,2019-09-26,4230000,강원도 속초시,
255-1-000003,동명동(수복탑) 주차장,공영,노상,강원도 속초시,강원도 속초시 동명동 398-1,44,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.2095607940,128.5930208190,2019-09-26,4230000,강원도 속초시,
255-1-000002,영랑동(속초의료원 앞) 주차장,공영,노상,강원도 속초시,강원도 속초시 영랑동 163-72,45,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.217907,128.590231,2019-09-26,4230000,강원도 속초시,
255-1-000001,설악산입구 주차장,공영,노상,강원도 속초시,강원도 속초시 대포동 839-26,20,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.163741,128.6078428095,2019-09-26,4230000,강원도 속초시,
255-2-000012,설악동B2주차장,공영,노외,강원도 속초시 설악동 2-2,강원도 속초시 설악동 2-2,271,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도청,033-639-2663,38.168858,128.5211125005,2019-09-26,4230000,강원도 속초시,
255-2-000011,설악동B1주차장,공영,노외,강원도 속초시 설악동 3-2,강원도 속초시 설악동 3-1,265,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도청,033-639-2663,38.1683769915,128.5195942552,2019-09-26,4230000,강원도 속초시,
255-2-000010,영금정길 주차장,공영,노외,강원도 속초시,강원도 속초시 동명동 1-115,32,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.2128112804,128.6004465798,2019-09-26,4230000,강원도 속초시,
255-2-000009,동명항길 주차장,공영,노외,강원도 속초시 동명항길 53 (동명동),강원도 속초시 동명동 1-242,32,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.2120140872,128.5999234460,2019-09-26,4230000,강원도 속초시,
255-2-000008,로데오제1지구 주차장,공영,노외,강원도 속초시 청초호반로 238-13 (청학동),강원도 속초시 청학동 482-258,148,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.2002897382,128.5847354560,2019-09-26,4230000,강원도 속초시,
255-2-000007,로데오제2지구 주차장,공영,노외,강원도 속초시 중앙로 93-1 (청학동),강원도 속초시 청학동 482-171,187,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.201911,128.5864195548,2019-09-26,4230000,강원도 속초시,
255-2-000006,영랑동 주차장,공영,노외,강원도 속초시,강원도 속초시 영랑동 184-2,220,기타,미시행,평일+토요일+공휴일,00:01,23:59,00:01,23:59,00:01,23:59,무료,0,0,,,,,,,,강원도 속초시청,033-639-2188,38.214513,128.5911105439,2019-09-26,4230000,강원도 속초시,
138-1-000001,해운대구청 주변 공영,공영,노상,부산광역시 해운대구 중동1로 37번길 일원,부산광역시 해운대구 중1동 1372-3번지 일원,19,1,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,10,500,10,500,300,15000,,현금+카드,,부산광역시 해운대구,051-749-4555,,,2019-05-10,3330000,부산광역시 해운대구,
138-1-000002,송정호안도로 A,공영,노상,부산광역시 해운대구 송정동 288-44번지 일원,부산광역시 해운대구 송정동 288-44번지 일원,100,2,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,300,10,300,270,8000,,현금+카드,7월~8월 한시적유료운영,부산광역시 해운대구,051-749-4555,35.1805317425,129.2050952875,2019-05-10,3330000,부산광역시 해운대구,
138-1-000003,송정호안도로 B,공영,노상,"부산광역시 해운대구 송정동288-44, 45번지 일원","부산광역시 해운대구 송정동288-44, 45번지 일원",119,2,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,300,10,300,270,8000,,현금+카드,7월~8월 한시적유료운영,부산광역시 해운대구,051-749-4555,35.1805317425,129.2050952875,2019-05-10,3330000,부산광역시 해운대구,
138-1-000004,송정 광어골,공영,노상,부산광역시 해운대구 송정동 462번지 일원,부산광역시 해운대구 송정동 462번지 일원,85,2,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,300,10,300,270,8000,,현금+카드,7월~8월 한시적유료운영,부산광역시 해운대구,051-749-4555,35.1755424413,129.1962067681,2019-05-10,3330000,부산광역시 해운대구,
138-1-000005,해운대교육지원청주변공영,공영,노상,"부산광역시 해운대구 좌동 1290, 1407-6번지 일원","부산광역시 해운대구 좌동 1290, 1407-6번지 일원",34,2,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,10,300,10,300,270,8000,,현금+카드,,부산광역시 해운대구,051-749-4555,,,2019-05-10,3330000,부산광역시 해운대구,
138-2-000007,반여2동 제1공영,공영,노외,부산광역시 해운대구 재반로211번길 62 (반여동),부산광역시 해운대구 반여2동 1291-1509번지,274,4,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,100,10,100,240,2400,,현금+카드,,부산광역시 해운대구,051-749-4555,35.1957168456,129.1273915908,2019-05-10,3330000,부산광역시 해운대구,
138-2-000008,반여2동 제2공영,공영,노외,부산광역시 해운대구 재반로184번길 31 (반여동),부산광역시 해운대구 반여2동 1291-940번지,235,4,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,100,10,100,240,2400,,현금+카드,,부산광역시 해운대구,051-749-4555,35.1942462109,129.1323064021,2019-05-10,3330000,부산광역시 해운대구,
138-2-000009,반여3동 제2공영,공영,노외,부산광역시 해운대구 재반로282번길 5 (반여동),부산광역시 해운대구 반여3동 1575-93번지,130,4,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,100,10,100,240,2400,,현금+카드,,부산광역시 해운대구,051-749-4555,35.2027733142,129.1319716344,2019-05-10,3330000,부산광역시 해운대구,
138-2-000010,반송1동 제1공영,공영,노외,부산광역시 해운대구 반송순환로 24 (반송동),부산광역시 해운대구 반송1동 745-13번지,304,4,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,100,10,100,240,2400,,현금+카드,,부산광역시 해운대구,051-749-4555,35.2208145928,129.1466270330,2019-05-10,3330000,부산광역시 해운대구,
138-2-000011,반송1동 제2공영,공영,노외,부산광역시 해운대구 반송순환로 164 (반송동),부산광역시 해운대구 반송1동 259-86번지,154,4,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,100,10,100,240,2400,,현금+카드,,부산광역시 해운대구,051-749-4555,35.2249777554,129.1515028462,2019-05-10,3330000,부산광역시 해운대구,
138-2-000012,좌1동 공영주차장,공영,노외,부산광역시 해운대구 좌1동 1461-2번지,부산광역시 해운대구 좌1동 1461-2번지,72,1,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,유료,10,500,10,500,300,15000,,현금+카드,,부산광역시 해운대구,051-749-4555,35.1719781605,129.1754083287,2019-05-10,3330000,부산광역시 해운대구,
